"","Sites","TaxCode","Abundance","TaxonName","Taxon","Anemo","Auto","Entomo","Annual","Biennial","Perennial","Seasonnal","LFP","MinHeight","MaxHeight","BFP","Succu_ORDINAL","Spiki_ORDINAL","Hairy_ORDINAL","Clay","Silt","Sand","K2O","Mg","Na100g","K","Elev","X","Y"
"1215",22,"sp1",0,"Arisarum vulgare","Arvu",0,0,1,0,0,1,0,1.79175946922805,-2.30258509299405,-0.916290731874155,1.5,0,0,0,0.63,0.31,0.04,1.3,18.6,10.1,1,2,325.4,80.8
"1216",22,"sp10",0,"Juncus acutus","Juac",1,0,0,0,0,1,0,1.09861228866811,-1.38629436111989,0.693147180559945,6,0,2,0,0.63,0.31,0.04,1.3,18.6,10.1,1,2,325.4,80.8
"1217",22,"sp16",0,"Phalaris coerulescens","Phco",1,0,0,0,0,1,0,1.38629436111989,-0.693147180559945,0.182321556793955,5.5,0,0,0,0.63,0.31,0.04,1.3,18.6,10.1,1,2,325.4,80.8
"1218",22,"sp31",0,"Borago officinalis","Boof",0,0,1,1,0,0,0,1.70474809223843,-1.6094379124341,-0.510825623765991,5.454545455,0,1,2,0.63,0.31,0.04,1.3,18.6,10.1,1,2,325.4,80.8
"1219",22,"sp33",0,"Stachys marrubiifolia","Stma",0,0,1,1,0,0,0,1.09861228866811,-2.30258509299405,-0.916290731874155,5,0,0,2,0.63,0.31,0.04,1.3,18.6,10.1,1,2,325.4,80.8
"1220",22,"sp30",0,"Centaurium spicatum","Cesp",0,1,1,1,0,0,0,1.6094379124341,-2.30258509299405,-0.510825623765991,8,0,0,0,0.63,0.31,0.04,1.3,18.6,10.1,1,2,325.4,80.8
"1221",22,"sp21",0,"Aeluropus littoralis","Aeli",1,0,0,0,0,1,0,1.79175946922805,-2.99573227355399,-1.38629436111989,5.5,0,0,1,0.63,0.31,0.04,1.3,18.6,10.1,1,2,325.4,80.8
"1222",22,"sp43",0,"Picris echioides","Piec",0,1,1,1,1,1,0,1.38629436111989,-1.20397280432594,0.78845736036427,7.5,0,1,2,0.63,0.31,0.04,1.3,18.6,10.1,1,2,325.4,80.8
"1223",22,"sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.63,0.31,0.04,1.3,18.6,10.1,1,2,325.4,80.8
"1224",22,"sp52",0,"Diplotaxis erucoides","Dier",0,1,1,0,0,0,1,2.39789527279837,-2.30258509299405,-0.693147180559945,2.5,0,0,1,0.63,0.31,0.04,1.3,18.6,10.1,1,2,325.4,80.8
"1225",22,"sp2",1,"Alisma plantago","Alpl",0,0,1,0,0,1,0,1.38629436111989,-2.30258509299405,0,7.5,0,0,0,0.63,0.31,0.04,1.3,18.6,10.1,1,2,325.4,80.8
"1226",22,"sp35",2,"Cressa cretica","Crcr",0,1,1,0,0,1,0,1.09861228866811,-2.30258509299405,-1.38629436111989,8,0,0,2,0.63,0.31,0.04,1.3,18.6,10.1,1,2,325.4,80.8
"1227",22,"sp7",0,"Drimia numidica","Drnu",0,0,1,0,0,1,0,1.38629436111989,0,0.587786664902119,8.5,0,0,0,0.63,0.31,0.04,1.3,18.6,10.1,1,2,325.4,80.8
"1228",22,"sp8",1,"Scilla autumnalis","Scau",0,0,1,0,0,1,0,1.09861228866811,-2.30258509299405,-1.20397280432594,9,0,0,0,0.63,0.31,0.04,1.3,18.6,10.1,1,2,325.4,80.8
"1229",22,"sp51",0,"Lythrum tribracteatum","Lytr",0,0,1,1,0,0,0,1.6094379124341,-2.30258509299405,-1.6094379124341,7,0,0,0,0.63,0.31,0.04,1.3,18.6,10.1,1,2,325.4,80.8
"1230",22,"sp27",0,"Arthrocnemum macrostachyum","Arma",1,0,0,0,0,1,0,1.94591014905531,-2.30258509299405,0,7,2,0,0,0.63,0.31,0.04,1.3,18.6,10.1,1,2,325.4,80.8
"1231",22,"sp25",1,"Halimione portulacoides","Hapo",1,0,0,0,0,1,0,1.6094379124341,-1.6094379124341,-0.22314355131421,8,2,0,0,0.63,0.31,0.04,1.3,18.6,10.1,1,2,325.4,80.8
"1232",22,"sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.63,0.31,0.04,1.3,18.6,10.1,1,2,325.4,80.8
"1233",23,"sp10",0,"Juncus acutus","Juac",1,0,0,0,0,1,0,1.09861228866811,-1.38629436111989,0.693147180559945,6,0,2,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1234",23,"sp30",0,"Centaurium spicatum","Cesp",0,1,1,1,0,0,0,1.6094379124341,-2.30258509299405,-0.510825623765991,8,0,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1235",23,"sp2",0,"Alisma plantago","Alpl",0,0,1,0,0,1,0,1.38629436111989,-2.30258509299405,0,7.5,0,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1236",23,"sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1237",23,"sp5",0,"Narcissus tazetta","Nata",0,0,1,0,0,1,0,1.6094379124341,-1.6094379124341,-0.693147180559945,2,0,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1238",23,"sp45",0,"Sonchus oleraceus","Sool",0,0,1,0,1,0,0,2.39789527279837,-2.30258509299405,0.336472236621213,7,0,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1239",23,"sp1",0,"Arisarum vulgare","Arvu",0,0,1,0,0,1,0,1.79175946922805,-2.30258509299405,-0.916290731874155,1.5,0,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1240",23,"sp13",0,"Eleocharis uniglumis","Elun",1,0,0,0,0,1,0,1.38629436111989,-1.89711998488588,-0.22314355131421,8.5,0,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1241",23,"sp49",0,"Ridolfia segetum","Rise",0,0,1,1,0,0,0,1.38629436111989,-2.99573227355399,0,6.5,0,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1242",23,"sp48",0,"Eryngium pusillum","Erpu",0,0,1,0,1,0,0,1.09861228866811,-2.30258509299405,-1.20397280432594,5,0,1,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1243",23,"sp50",0,"Ammi visnaga","Amvi",0,0,1,1,0,0,0,1.38629436111989,-1.6094379124341,0,7.5,0,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1244",23,"sp32",0,"Mentha pulegium","Mepu",0,0,1,0,0,1,0,1.94591014905531,-2.30258509299405,-0.693147180559945,7,0,0,1,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1245",23,"sp3",0,"Damasonium alisma","Daal",0,0,1,1,1,1,0,1.79175946922805,-2.99573227355399,-1.20397280432594,6.5,0,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1246",23,"sp16",0,"Phalaris coerulescens","Phco",1,0,0,0,0,1,0,1.38629436111989,-0.693147180559945,0.182321556793955,5.5,0,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1247",23,"sp43",0,"Picris echioides","Piec",0,1,1,1,1,1,0,1.38629436111989,-1.20397280432594,0.78845736036427,7.5,0,1,2,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1248",23,"sp55",0,"Trifolium squamosum","Trsq",0,0,1,1,0,0,0,1.38629436111989,-2.30258509299405,-0.916290731874155,5.5,0,0,2,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1249",23,"sp25",0,"Halimione portulacoides","Hapo",1,0,0,0,0,1,0,1.6094379124341,-1.6094379124341,-0.22314355131421,8,2,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1250",23,"sp47",0,"Dittrichia graveolens","Digr",0,1,1,1,0,0,0,1.09861228866811,-2.30258509299405,-0.693147180559945,9,0,0,2,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1251",23,"sp12",0,"Schoenoplectus litoralis","Scli",1,0,0,0,0,1,0,1.38629436111989,-1.20397280432594,0.693147180559945,6.5,0,2,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1252",23,"sp17",0,"Hordeum marinum","Homa",1,0,0,1,0,0,0,1.94591014905531,-2.30258509299405,-0.916290731874155,7,0,0,1,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1253",23,"sp6",0,"Narcissus elegans","Nael",0,0,1,0,0,1,0,0.693147180559945,-2.52572864430826,-1.38629436111989,10.5,0,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1254",23,"sp7",0,"Drimia numidica","Drnu",0,0,1,0,0,1,0,1.38629436111989,0,0.587786664902119,8.5,0,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1255",23,"sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1256",23,"sp53",0,"Chrozophora tinctoria","Chti",0,0,1,1,0,0,0,1.94591014905531,-2.30258509299405,-0.916290731874155,7,0,1,2,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1257",23,"sp23",2,"Phragmites australis","Phau",1,0,0,0,0,1,0,1.09861228866811,-0.510825623765991,2.07944154167984,8,0,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1258",23,"sp29",0,"Rumex bucephalophorus","Rubu",1,0,0,1,0,0,0,1.38629436111989,-2.99573227355399,-0.916290731874155,3.5,1,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1259",23,"sp9",0,"Juncus maritimus","Juma",1,0,0,0,0,1,0,1.38629436111989,-0.693147180559945,0,7.5,0,2,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1260",23,"sp26",0,"Sarcocornia fruticosa","Safr",1,0,0,0,0,1,0,1.6094379124341,-2.30258509299405,0,8,2,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1261",23,"sp36",0,"Convolvulus arvensis","Coar",0,1,1,0,0,1,0,1.94591014905531,-1.6094379124341,0,7,0,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1262",23,"sp52",0,"Diplotaxis erucoides","Dier",0,1,1,0,0,0,1,2.39789527279837,-2.30258509299405,-0.693147180559945,2.5,0,0,1,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1263",23,"sp31",0,"Borago officinalis","Boof",0,0,1,1,0,0,0,1.70474809223843,-1.6094379124341,-0.510825623765991,5.454545455,0,1,2,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1264",23,"sp28",0,"Beta vulgaris","Bevu",1,0,0,1,1,1,0,1.79175946922805,-2.30258509299405,0.693147180559945,6.5,1,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1265",23,"sp38",0,"Carlina racemosa","Cara",0,1,1,1,0,0,0,0.693147180559945,-2.30258509299405,-0.693147180559945,9.5,0,2,2,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1266",23,"sp46",0,"Chamaemelum fuscatum","Chfu",0,1,1,1,0,0,0,2.07944154167984,-2.30258509299405,-1.20397280432594,2.5,2,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1267",23,"sp4",0,"Asphodelus aetivus","Asae",0,0,1,0,0,1,0,1.6094379124341,0,0.405465108108164,4,0,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1268",23,"sp42",0,"Cichorium intybus","Ciin",0,1,1,0,0,1,0,1.6094379124341,-1.20397280432594,0,8,0,0,1,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1269",23,"sp35",1,"Cressa cretica","Crcr",0,1,1,0,0,1,0,1.09861228866811,-2.30258509299405,-1.38629436111989,8,0,0,2,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1270",23,"sp39",0,"Carlina lanata","Cala",0,1,1,1,0,0,0,0.693147180559945,-2.99573227355399,-1.20397280432594,7.5,0,2,2,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1271",23,"sp40",0,"Galactites mutabilis","Gamu",0,0,1,1,0,0,0,1.09861228866811,-1.6094379124341,-0.510825623765991,5,0,2,2,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1272",23,"sp11",5,"Bolboschoenus maritimus","Boma",1,0,0,0,0,1,0,2.30258509299405,-1.20397280432594,0.182321556793955,7.5,0,1,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1273",23,"sp41",0,"Scolymus hispanicus","Schi",0,0,1,0,0,1,0,1.09861228866811,-1.6094379124341,-0.105360515657826,8,2,2,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1274",23,"sp21",0,"Aeluropus littoralis","Aeli",1,0,0,0,0,1,0,1.79175946922805,-2.99573227355399,-1.38629436111989,5.5,0,0,1,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1275",23,"sp14",0,"Cynosurus polybracteatus","Cypo",1,0,0,1,0,0,0,0.693147180559945,-1.6094379124341,-0.22314355131421,4.5,0,0,1,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1276",23,"sp44",0,"Leontodon tuberosus","Letu",0,0,1,0,0,1,0,1.79175946922805,-2.30258509299405,-0.916290731874155,9.166666667,0,0,1,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1277",23,"sp8",0,"Scilla autumnalis","Scau",0,0,1,0,0,1,0,1.09861228866811,-2.30258509299405,-1.20397280432594,9,0,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1278",23,"sp56",0,"Hedysarum coronarium","Heco",0,0,1,0,0,1,0,1.09861228866811,-1.6094379124341,0,5,0,0,1,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1279",23,"sp54",0,"Medicago intertexta","Mein",0,0,1,1,0,0,0,0.693147180559945,-1.20397280432594,-0.356674943938732,4.5,0,0,1,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1280",23,"sp15",0,"Avena fatua","Avfa",1,1,0,1,0,0,0,1.6094379124341,-0.510825623765991,0.405465108108164,6,0,0,1,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1281",23,"sp22",0,"Crypsis alopecuroides","Cral",1,0,0,1,0,0,0,1.38629436111989,-2.99573227355399,-1.04982212449868,8.5,0,0,2,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1282",23,"sp24",0,"Atriplex prostrata","Atpr",1,1,0,1,0,0,0,1.79175946922805,-2.30258509299405,0,7.5,1,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1283",23,"sp37",0,"Convolvulus tricolor","Cotr",0,0,1,1,0,0,0,1.09861228866811,-1.6094379124341,-0.510825623765991,5,0,0,1,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1284",23,"sp34",0,"Plantago coronopus","Plco",1,0,0,1,1,1,0,1.94591014905531,-3.91202300542815,-0.916290731874155,7,1,0,1,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1285",23,"sp27",0,"Arthrocnemum macrostachyum","Arma",1,0,0,0,0,1,0,1.94591014905531,-2.30258509299405,0,7,2,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1286",23,"sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1287",23,"sp33",0,"Stachys marrubiifolia","Stma",0,0,1,1,0,0,0,1.09861228866811,-2.30258509299405,-0.916290731874155,5,0,0,2,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1288",23,"sp51",0,"Lythrum tribracteatum","Lytr",0,0,1,1,0,0,0,1.6094379124341,-2.30258509299405,-1.6094379124341,7,0,0,0,0.72,0.21,0.04,0.7,16,10.9,1.8,2,302.5,67.167
"1289",24,"sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1290",24,"sp17",0,"Hordeum marinum","Homa",1,0,0,1,0,0,0,1.94591014905531,-2.30258509299405,-0.916290731874155,7,0,0,1,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1291",24,"sp1",0,"Arisarum vulgare","Arvu",0,0,1,0,0,1,0,1.79175946922805,-2.30258509299405,-0.916290731874155,1.5,0,0,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1292",24,"sp38",0,"Carlina racemosa","Cara",0,1,1,1,0,0,0,0.693147180559945,-2.30258509299405,-0.693147180559945,9.5,0,2,2,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1293",24,"sp29",0,"Rumex bucephalophorus","Rubu",1,0,0,1,0,0,0,1.38629436111989,-2.99573227355399,-0.916290731874155,3.5,1,0,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1294",24,"sp34",0,"Plantago coronopus","Plco",1,0,0,1,1,1,0,1.94591014905531,-3.91202300542815,-0.916290731874155,7,1,0,1,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1295",24,"sp14",0,"Cynosurus polybracteatus","Cypo",1,0,0,1,0,0,0,0.693147180559945,-1.6094379124341,-0.22314355131421,4.5,0,0,1,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1296",24,"sp52",0,"Diplotaxis erucoides","Dier",0,1,1,0,0,0,1,2.39789527279837,-2.30258509299405,-0.693147180559945,2.5,0,0,1,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1297",24,"sp2",0,"Alisma plantago","Alpl",0,0,1,0,0,1,0,1.38629436111989,-2.30258509299405,0,7.5,0,0,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1298",24,"sp39",0,"Carlina lanata","Cala",0,1,1,1,0,0,0,0.693147180559945,-2.99573227355399,-1.20397280432594,7.5,0,2,2,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1299",24,"sp21",1,"Aeluropus littoralis","Aeli",1,0,0,0,0,1,0,1.79175946922805,-2.99573227355399,-1.38629436111989,5.5,0,0,1,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1300",24,"sp30",0,"Centaurium spicatum","Cesp",0,1,1,1,0,0,0,1.6094379124341,-2.30258509299405,-0.510825623765991,8,0,0,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1301",24,"sp46",0,"Chamaemelum fuscatum","Chfu",0,1,1,1,0,0,0,2.07944154167984,-2.30258509299405,-1.20397280432594,2.5,2,0,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1302",24,"sp36",0,"Convolvulus arvensis","Coar",0,1,1,0,0,1,0,1.94591014905531,-1.6094379124341,0,7,0,0,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1303",24,"sp40",0,"Galactites mutabilis","Gamu",0,0,1,1,0,0,0,1.09861228866811,-1.6094379124341,-0.510825623765991,5,0,2,2,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1304",24,"sp48",0,"Eryngium pusillum","Erpu",0,0,1,0,1,0,0,1.09861228866811,-2.30258509299405,-1.20397280432594,5,0,1,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1305",24,"sp31",0,"Borago officinalis","Boof",0,0,1,1,0,0,0,1.70474809223843,-1.6094379124341,-0.510825623765991,5.454545455,0,1,2,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1306",24,"sp35",0,"Cressa cretica","Crcr",0,1,1,0,0,1,0,1.09861228866811,-2.30258509299405,-1.38629436111989,8,0,0,2,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1307",24,"sp43",0,"Picris echioides","Piec",0,1,1,1,1,1,0,1.38629436111989,-1.20397280432594,0.78845736036427,7.5,0,1,2,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1308",24,"sp9",0,"Juncus maritimus","Juma",1,0,0,0,0,1,0,1.38629436111989,-0.693147180559945,0,7.5,0,2,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1309",24,"sp32",0,"Mentha pulegium","Mepu",0,0,1,0,0,1,0,1.94591014905531,-2.30258509299405,-0.693147180559945,7,0,0,1,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1310",24,"sp49",0,"Ridolfia segetum","Rise",0,0,1,1,0,0,0,1.38629436111989,-2.99573227355399,0,6.5,0,0,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1311",24,"sp53",0,"Chrozophora tinctoria","Chti",0,0,1,1,0,0,0,1.94591014905531,-2.30258509299405,-0.916290731874155,7,0,1,2,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1312",24,"sp51",0,"Lythrum tribracteatum","Lytr",0,0,1,1,0,0,0,1.6094379124341,-2.30258509299405,-1.6094379124341,7,0,0,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1313",24,"sp4",0,"Asphodelus aetivus","Asae",0,0,1,0,0,1,0,1.6094379124341,0,0.405465108108164,4,0,0,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1314",24,"sp41",0,"Scolymus hispanicus","Schi",0,0,1,0,0,1,0,1.09861228866811,-1.6094379124341,-0.105360515657826,8,2,2,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1315",24,"sp8",0,"Scilla autumnalis","Scau",0,0,1,0,0,1,0,1.09861228866811,-2.30258509299405,-1.20397280432594,9,0,0,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1316",24,"sp47",0,"Dittrichia graveolens","Digr",0,1,1,1,0,0,0,1.09861228866811,-2.30258509299405,-0.693147180559945,9,0,0,2,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1317",24,"sp28",0,"Beta vulgaris","Bevu",1,0,0,1,1,1,0,1.79175946922805,-2.30258509299405,0.693147180559945,6.5,1,0,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1318",24,"sp10",0,"Juncus acutus","Juac",1,0,0,0,0,1,0,1.09861228866811,-1.38629436111989,0.693147180559945,6,0,2,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1319",24,"sp5",0,"Narcissus tazetta","Nata",0,0,1,0,0,1,0,1.6094379124341,-1.6094379124341,-0.693147180559945,2,0,0,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1320",24,"sp27",0,"Arthrocnemum macrostachyum","Arma",1,0,0,0,0,1,0,1.94591014905531,-2.30258509299405,0,7,2,0,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1321",24,"sp54",0,"Medicago intertexta","Mein",0,0,1,1,0,0,0,0.693147180559945,-1.20397280432594,-0.356674943938732,4.5,0,0,1,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1322",24,"sp16",0,"Phalaris coerulescens","Phco",1,0,0,0,0,1,0,1.38629436111989,-0.693147180559945,0.182321556793955,5.5,0,0,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1323",24,"sp26",0,"Sarcocornia fruticosa","Safr",1,0,0,0,0,1,0,1.6094379124341,-2.30258509299405,0,8,2,0,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1324",24,"sp7",0,"Drimia numidica","Drnu",0,0,1,0,0,1,0,1.38629436111989,0,0.587786664902119,8.5,0,0,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1325",24,"sp11",5,"Bolboschoenus maritimus","Boma",1,0,0,0,0,1,0,2.30258509299405,-1.20397280432594,0.182321556793955,7.5,0,1,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1326",24,"sp42",0,"Cichorium intybus","Ciin",0,1,1,0,0,1,0,1.6094379124341,-1.20397280432594,0,8,0,0,1,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1327",24,"sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1328",24,"sp37",0,"Convolvulus tricolor","Cotr",0,0,1,1,0,0,0,1.09861228866811,-1.6094379124341,-0.510825623765991,5,0,0,1,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1329",24,"sp56",0,"Hedysarum coronarium","Heco",0,0,1,0,0,1,0,1.09861228866811,-1.6094379124341,0,5,0,0,1,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1330",24,"sp33",0,"Stachys marrubiifolia","Stma",0,0,1,1,0,0,0,1.09861228866811,-2.30258509299405,-0.916290731874155,5,0,0,2,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1331",24,"sp12",0,"Schoenoplectus litoralis","Scli",1,0,0,0,0,1,0,1.38629436111989,-1.20397280432594,0.693147180559945,6.5,0,2,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1332",24,"sp13",0,"Eleocharis uniglumis","Elun",1,0,0,0,0,1,0,1.38629436111989,-1.89711998488588,-0.22314355131421,8.5,0,0,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1333",24,"sp50",0,"Ammi visnaga","Amvi",0,0,1,1,0,0,0,1.38629436111989,-1.6094379124341,0,7.5,0,0,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1334",24,"sp23",0,"Phragmites australis","Phau",1,0,0,0,0,1,0,1.09861228866811,-0.510825623765991,2.07944154167984,8,0,0,0,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1335",24,"sp15",0,"Avena fatua","Avfa",1,1,0,1,0,0,0,1.6094379124341,-0.510825623765991,0.405465108108164,6,0,0,1,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
"1336",24,"sp55",0,"Trifolium squamosum","Trsq",0,0,1,1,0,0,0,1.38629436111989,-2.30258509299405,-0.916290731874155,5.5,0,0,2,0.58,0.39,0.03,1.5,16.6,13.1,1.3,2,290.83,90.833
